filename;lb;ub;time
2-50-5000-2-2.csp;2221;2222;1800
2-50-5000-2-3.csp;2219;2220;1800
2-50-5000-2-4.csp;2220;2221;1800
2-50-5000-2-5.csp;2219;2220;1800
2-50-5000-2-6.csp;2220;2221;1800
2-50-5000-2-7.csp;2220;2221;1800
2-50-5000-2-8.csp;2214;2215;1800
2-50-5000-2-9.csp;2217;2218;1800
2-50-5000-3-0.csp;1666;1667;1800
2-50-5000-3-1.csp;1666;1667;1800
2-50-5000-3-2.csp;1666;1667;1800
2-50-5000-3-3.csp;1666;1667;1800
2-50-5000-3-4.csp;1666;1667;1800
2-50-5000-3-5.csp;1666;1667;1800
2-50-5000-3-6.csp;1666;1667;1800
2-50-5000-3-7.csp;1666;1667;1800
2-50-5000-3-8.csp;1666;1667;1800
2-50-5000-3-9.csp;1666;1667;1800
2-50-5000-4-0.csp;1250;1250;0.56
2-50-5000-4-1.csp;1250;1250;0.58
2-50-5000-4-2.csp;1250;1250;0.60
2-50-5000-4-3.csp;1250;1250;0.58
2-50-5000-4-4.csp;1250;1250;0.58
2-50-5000-4-5.csp;1250;1250;0.60
2-50-5000-4-6.csp;1250;1250;0.58
2-50-5000-4-7.csp;1250;1250;0.60
2-50-5000-4-8.csp;1250;1250;0.60
2-50-5000-4-9.csp;1250;1250;0.58
2-50-5000-5-0.csp;1000;1000;0.52
2-50-5000-5-1.csp;1000;1000;0.54
2-50-5000-5-2.csp;1000;1000;0.58
2-50-5000-5-3.csp;1000;1000;0.52
2-50-5000-5-4.csp;1000;1000;0.56
2-50-5000-5-5.csp;1000;1000;0.52
2-50-5000-5-6.csp;1000;1000;0.54
2-50-5000-5-7.csp;1000;1000;0.56
2-50-5000-5-8.csp;1000;1000;0.54
2-50-5000-5-9.csp;1000;1000;0.52
2-50-500-1-0.csp;225;226;1800
2-50-500-1-1.csp;226;227;1800
2-50-500-1-2.csp;225;226;1800
2-50-500-1-3.csp;225;226;1800
2-50-500-1-4.csp;224;225;1800
2-50-500-1-5.csp;224;224;598.72
2-50-500-1-6.csp;223;224;1800
2-50-500-1-7.csp;225;227;1800
2-50-500-1-8.csp;224;226;1800
2-50-500-1-9.csp;225;226;1800
2-50-500-2-0.csp;226;227;1800
2-50-500-2-1.csp;224;225;1800
2-50-500-2-2.csp;224;225;1800
2-50-500-2-3.csp;225;226;1800
2-50-500-2-4.csp;224;224;20.44
2-50-500-2-5.csp;224;224;19.52
2-50-500-2-6.csp;225;226;1800
2-50-500-2-7.csp;225;225;0.60
2-50-500-2-8.csp;224;225;1800
2-50-500-2-9.csp;224;225;1800
2-50-500-3-0.csp;166;166;0.06
2-50-500-3-1.csp;166;166;0.06
2-50-500-3-2.csp;166;166;0.06
2-50-500-3-3.csp;166;166;0.06
2-50-500-3-4.csp;166;166;0.06
2-50-500-3-5.csp;166;166;0.06
2-50-500-3-6.csp;166;166;0.06
2-50-500-3-7.csp;166;166;0.06
2-50-500-3-8.csp;166;166;0.06
2-50-500-3-9.csp;166;166;0.06
2-50-500-4-0.csp;125;125;0.04
2-50-500-4-1.csp;125;125;0.04
2-50-500-4-2.csp;125;125;0.04
2-50-500-4-3.csp;125;125;0.06
2-50-500-4-4.csp;125;125;0.06
2-50-500-4-5.csp;125;125;0.06
2-50-500-4-6.csp;125;125;0.06
2-50-500-4-7.csp;125;125;0.06
2-50-500-4-8.csp;125;125;0.04
2-50-500-4-9.csp;125;125;0.04
2-50-500-5-0.csp;100;100;0.04
2-50-500-5-1.csp;100;100;0.04
2-50-500-5-2.csp;100;100;0.06
2-50-500-5-3.csp;100;100;0.04
2-50-500-5-4.csp;100;100;0.04
2-50-500-5-5.csp;100;100;0.04
2-50-500-5-6.csp;100;100;0.04
2-50-500-5-7.csp;100;100;0.04
2-50-500-5-8.csp;100;100;0.04
2-50-500-5-9.csp;100;100;0.06
2-50-750-1-0.csp;336;337;1800
2-50-750-1-1.csp;335;337;1800
2-50-750-1-2.csp;334;335;1800
2-50-750-1-3.csp;335;337;1800
2-50-750-1-4.csp;334;336;1800
2-50-750-1-5.csp;336;337;1800
2-50-750-1-6.csp;337;338;1800
2-50-750-1-7.csp;335;337;1800
2-50-750-1-8.csp;335;336;1800
2-50-750-1-9.csp;334;335;1800
2-50-750-2-0.csp;336;337;1800
2-50-750-2-1.csp;334;335;1800
2-50-750-2-2.csp;337;338;1800
2-50-750-2-3.csp;335;336;1800
2-50-750-2-4.csp;335;336;1800
2-50-750-2-5.csp;334;335;1800
2-50-750-2-6.csp;335;336;1800
2-50-750-2-7.csp;336;337;1800
2-50-750-2-8.csp;334;334;85.00
2-50-750-2-9.csp;337;338;1800
2-50-750-3-0.csp;250;250;0.08
2-50-750-3-1.csp;250;250;0.08
2-50-750-3-2.csp;250;250;0.10
2-50-750-3-3.csp;250;250;0.08
2-50-750-3-4.csp;250;250;0.10
2-50-750-3-5.csp;250;250;0.10
2-50-750-3-6.csp;250;250;0.08
2-50-750-3-7.csp;250;250;0.08
2-50-750-3-8.csp;250;250;0.10
2-50-750-3-9.csp;250;250;0.10
2-50-750-4-0.csp;187;187;0.08
2-50-750-4-1.csp;187;187;0.06
2-50-750-4-2.csp;187;187;0.08
2-50-750-4-3.csp;187;187;0.08
2-50-750-4-4.csp;187;187;0.08
2-50-750-4-5.csp;187;187;0.08
2-50-750-4-6.csp;187;187;0.08
2-50-750-4-7.csp;187;187;0.08
2-50-750-4-8.csp;187;187;0.08
2-50-750-4-9.csp;187;187;0.08
2-50-750-5-0.csp;150;150;0.08
2-50-750-5-1.csp;150;150;0.08
2-50-750-5-2.csp;150;150;0.08
2-50-750-5-3.csp;150;150;0.08
2-50-750-5-4.csp;150;150;0.08
2-50-750-5-5.csp;150;150;0.08
2-50-750-5-6.csp;150;150;0.08
2-50-750-5-7.csp;150;150;0.06
2-50-750-5-8.csp;150;150;0.08
2-50-750-5-9.csp;150;150;0.08
4-10-10000-1-0.csp;5791;5791;1.84
4-10-10000-1-1.csp;5807;5807;2.24
4-10-10000-1-2.csp;5792;5792;1.98
4-10-10000-1-3.csp;5796;5796;2.86
4-10-10000-1-4.csp;5804;5804;1.76
4-10-10000-1-5.csp;5797;5797;1.92
4-10-10000-1-6.csp;5809;5809;5.36
4-10-10000-1-7.csp;5808;5808;1.72
4-10-10000-1-8.csp;5788;5788;2.66
4-10-10000-1-9.csp;5795;5795;1.88
4-10-10000-2-0.csp;4789;4789;4.72
4-10-10000-2-1.csp;4781;4781;1.62
4-10-10000-2-2.csp;4782;4782;4.22
4-10-10000-2-3.csp;4774;4774;2.86
4-10-10000-2-4.csp;4780;4780;5.32
4-10-10000-2-5.csp;4778;4778;1.58
4-10-10000-2-6.csp;4777;4777;3.06
4-10-10000-2-7.csp;4775;4775;1.64
4-10-10000-2-8.csp;4767;4767;1.58
4-10-10000-2-9.csp;4782;4782;4.16
4-10-10000-3-0.csp;3314;3314;2.3
4-10-10000-3-1.csp;3315;3315;1.7
4-10-10000-3-2.csp;3311;3311;1.5
4-10-10000-3-3.csp;3313;3313;3.54
4-10-10000-3-4.csp;3314;3314;1.76
4-10-10000-3-5.csp;3307;3307;1.62
4-10-10000-3-6.csp;3310;3310;2.1
4-10-10000-3-7.csp;3312;3312;1.58
4-10-10000-3-8.csp;3308;3308;2.34
4-10-10000-3-9.csp;3312;3312;2.48
4-10-10000-4-0.csp;2497;2497;1.36
4-10-10000-4-1.csp;2495;2495;1.7
4-10-10000-4-2.csp;2495;2495;1.44
4-10-10000-4-3.csp;2497;2497;1.6
4-10-10000-4-4.csp;2497;2497;1.62
4-10-10000-4-5.csp;2498;2498;1.58
4-10-10000-4-6.csp;2497;2497;1.68
4-10-10000-4-7.csp;2498;2498;1.46
4-10-10000-4-8.csp;2496;2496;1.64
4-10-10000-4-9.csp;2498;2498;1.56
4-10-10000-5-0.csp;1999;1999;1.5
4-10-10000-5-1.csp;2000;2000;1.34
4-10-10000-5-2.csp;2000;2000;1.22
4-10-10000-5-3.csp;2000;2000;1.34
4-10-10000-5-4.csp;2000;2000;1.46
4-10-10000-5-5.csp;2000;2000;1.68
4-10-10000-5-6.csp;1999;1999;1.2
4-10-10000-5-7.csp;1999;1999;4.52
4-10-10000-5-8.csp;2000;2000;1.38
4-10-10000-5-9.csp;2000;2000;1.36
4-10-1000-1-0.csp;579;579;0.28
4-10-1000-1-1.csp;581;581;0.14
4-10-1000-1-2.csp;577;577;0.14
4-10-1000-1-3.csp;577;577;0.26
4-10-1000-1-4.csp;581;581;0.3
4-10-1000-1-5.csp;583;583;0.1
4-10-1000-1-6.csp;581;581;0.12
4-10-1000-1-7.csp;577;577;0.1
4-10-1000-1-8.csp;580;580;0.18
4-10-1000-1-9.csp;582;582;0.12
4-10-1000-2-0.csp;477;477;0.14
4-10-1000-2-1.csp;478;478;0.12
4-10-1000-2-2.csp;479;479;0.14
4-10-1000-2-3.csp;478;478;0.12
4-10-1000-2-4.csp;480;480;0.18
4-10-1000-2-5.csp;480;480;0.14
4-10-1000-2-6.csp;479;479;0.12
4-10-1000-2-7.csp;477;477;0.12
4-10-1000-2-8.csp;477;477;0.16
4-10-1000-2-9.csp;478;478;0.26
4-10-1000-3-0.csp;332;332;0.1
4-10-1000-3-1.csp;332;332;0.08
4-10-1000-3-2.csp;331;331;0.14
4-10-1000-3-3.csp;332;332;0.1
4-10-1000-3-4.csp;332;332;0.1
4-10-1000-3-5.csp;332;332;0.3
4-10-1000-3-6.csp;331;331;0.14
4-10-1000-3-7.csp;332;332;0.1
4-10-1000-3-8.csp;332;332;0.12
4-10-1000-3-9.csp;331;331;0.12
4-10-1000-4-0.csp;250;250;0.12
4-10-1000-4-1.csp;250;250;0.14
4-10-1000-4-2.csp;250;250;0.1
4-10-1000-4-3.csp;250;250;0.1
4-10-1000-4-4.csp;250;250;0.08
4-10-1000-4-5.csp;250;250;0.1
4-10-1000-4-6.csp;250;250;0.1
4-10-1000-4-7.csp;250;250;0.1
4-10-1000-4-8.csp;250;250;0.14
4-10-1000-4-9.csp;250;250;0.08
4-10-1000-5-0.csp;200;200;0.08
4-10-1000-5-1.csp;200;200;0.08
4-10-1000-5-2.csp;200;200;0.06
4-10-1000-5-3.csp;200;200;0.08
4-10-1000-5-4.csp;200;200;0.06
4-10-1000-5-5.csp;200;200;0.08
4-10-1000-5-6.csp;200;200;0.08
4-10-1000-5-7.csp;200;200;0.08
4-10-1000-5-8.csp;200;200;0.08
4-10-1000-5-9.csp;200;200;0.06
4-10-2000-1-0.csp;1153;1153;0.26
4-10-2000-1-1.csp;1159;1159;1
4-10-2000-1-2.csp;1162;1162;0.26
4-10-2000-1-3.csp;1168;1168;0.5
4-10-2000-1-4.csp;1164;1164;0.46
4-10-2000-1-5.csp;1157;1157;0.5
4-10-2000-1-6.csp;1163;1163;0.5
4-10-2000-1-7.csp;1157;1157;0.28
4-10-2000-1-8.csp;1163;1163;0.26
4-10-2000-1-9.csp;1169;1169;0.44
4-10-2000-2-0.csp;954;954;0.46
4-10-2000-2-1.csp;955;955;0.24
4-10-2000-2-2.csp;954;954;0.22
4-10-2000-2-3.csp;956;956;0.34
4-10-2000-2-4.csp;956;956;0.24
4-10-2000-2-5.csp;959;959;0.44
4-10-2000-2-6.csp;953;953;0.24
4-10-2000-2-7.csp;953;953;0.24
4-10-2000-2-8.csp;954;954;0.66
4-10-2000-2-9.csp;956;956;0.42
4-10-2000-3-0.csp;661;661;0.32
4-10-2000-3-1.csp;663;663;0.32
4-10-2000-3-2.csp;663;663;0.58
4-10-2000-3-3.csp;663;663;0.22
4-10-2000-3-4.csp;664;664;0.26
4-10-2000-3-5.csp;660;660;0.22
4-10-2000-3-6.csp;662;662;0.32
4-10-2000-3-7.csp;663;663;0.24
4-10-2000-3-8.csp;662;662;0.34
4-10-2000-3-9.csp;663;663;0.2
4-10-2000-4-0.csp;500;500;0.28
4-10-2000-4-1.csp;500;500;0.22
4-10-2000-4-2.csp;500;500;0.2
4-10-2000-4-3.csp;500;500;0.22
4-10-2000-4-4.csp;500;500;0.32
4-10-2000-4-5.csp;500;500;0.2
4-10-2000-4-6.csp;500;500;0.22
4-10-2000-4-7.csp;500;500;0.42
4-10-2000-4-8.csp;500;500;0.2
4-10-2000-4-9.csp;500;500;0.26
4-10-2000-5-0.csp;400;400;0.16
4-10-2000-5-1.csp;400;400;0.2
4-10-2000-5-2.csp;400;400;0.18
4-10-2000-5-3.csp;400;400;0.16
4-10-2000-5-4.csp;400;400;0.16
4-10-2000-5-5.csp;400;400;0.14
4-10-2000-5-6.csp;400;400;0.14
4-10-2000-5-7.csp;400;400;0.18
4-10-2000-5-8.csp;400;400;0.16
4-10-2000-5-9.csp;400;400;0.16
4-10-250-1-0.csp;144;144;0.06
4-10-250-1-1.csp;145;145;0.02
4-10-250-1-2.csp;146;146;0.02
4-10-250-1-3.csp;145;145;0.08
4-10-250-1-4.csp;146;146;0.1
4-10-250-1-5.csp;145;145;0
4-10-250-1-6.csp;146;146;0.02
4-10-250-1-7.csp;144;144;0.04
4-10-250-1-8.csp;146;146;0.02
4-10-250-1-9.csp;147;147;0.04
4-10-250-2-0.csp;122;122;0.02
4-10-250-2-1.csp;119;119;0.02
4-10-250-2-2.csp;118;118;0.02
4-10-250-2-3.csp;120;120;0.02
4-10-250-2-4.csp;121;121;0.08
4-10-250-2-5.csp;120;120;0.02
4-10-250-2-6.csp;120;120;0.06
4-10-250-2-7.csp;121;121;0.02
4-10-250-2-8.csp;121;121;0.08
4-10-250-2-9.csp;121;121;0.02
4-10-250-3-0.csp;83;83;0.02
4-10-250-3-1.csp;83;83;0
4-10-250-3-2.csp;83;83;0.02
4-10-250-3-3.csp;83;83;0
4-10-250-3-4.csp;83;83;0.04
4-10-250-3-5.csp;83;83;0.02
4-10-250-3-6.csp;83;83;0.04
4-10-250-3-7.csp;83;83;0.02
4-10-250-3-8.csp;83;83;0
4-10-250-3-9.csp;83;83;0.02
4-10-250-4-0.csp;62;62;0.02
4-10-250-4-1.csp;62;62;0.02
4-10-250-4-2.csp;62;62;0.02
4-10-250-4-3.csp;62;62;0
4-10-250-4-4.csp;62;62;0.02
4-10-250-4-5.csp;62;62;0.02
4-10-250-4-6.csp;62;62;0
4-10-250-4-7.csp;62;62;0.02
4-10-250-4-8.csp;62;62;0
4-10-250-4-9.csp;62;62;0
4-10-250-5-0.csp;50;50;0.02
4-10-250-5-1.csp;50;50;0
4-10-250-5-2.csp;50;50;0
4-10-250-5-3.csp;50;50;0
4-10-250-5-4.csp;50;50;0
4-10-250-5-5.csp;50;50;0.02
4-10-250-5-6.csp;50;50;0.02
4-10-250-5-7.csp;50;50;0
4-10-250-5-8.csp;50;50;0
4-10-250-5-9.csp;50;50;0.02
4-10-5000-1-0.csp;2910;2910;0.98
4-10-5000-1-1.csp;2908;2908;0.72
4-10-5000-1-2.csp;2900;2900;1.08
4-10-5000-1-3.csp;2885;2885;2.16
4-10-5000-1-4.csp;2903;2903;0.8
4-10-5000-1-5.csp;2905;2905;0.94
4-10-5000-1-6.csp;2908;2908;0.78
4-10-5000-1-7.csp;2897;2897;3.2
4-10-5000-1-8.csp;2896;2896;2.94
4-10-5000-1-9.csp;2901;2901;0.74
4-10-5000-2-0.csp;2392;2392;1.14
4-10-5000-2-1.csp;2386;2386;0.70
4-10-5000-2-2.csp;2393;2393;0.70
4-10-5000-2-3.csp;2389;2389;0.76
4-10-5000-2-4.csp;2394;2394;1.20
4-10-5000-2-5.csp;2389;2389;1.50
4-10-5000-2-6.csp;2393;2393;1.32
4-10-5000-2-7.csp;2390;2390;0.76
4-10-5000-2-8.csp;2392;2392;0.74
4-10-5000-2-9.csp;2395;2395;0.68
4-10-5000-3-0.csp;1653;1653;0.72
4-10-5000-3-1.csp;1657;1657;0.64
4-10-5000-3-2.csp;1657;1657;0.66
4-10-5000-3-3.csp;1656;1656;0.64
4-10-5000-3-4.csp;1656;1656;0.68
4-10-5000-3-5.csp;1654;1654;1.68
4-10-5000-3-6.csp;1657;1657;1.72
4-10-5000-3-7.csp;1659;1659;0.62
4-10-5000-3-8.csp;1658;1658;0.64
4-10-5000-3-9.csp;1657;1657;0.64
4-10-5000-4-0.csp;1249;1249;0.64
4-10-5000-4-1.csp;1248;1248;0.64
4-10-5000-4-2.csp;1248;1248;0.62
4-10-5000-4-3.csp;1248;1248;0.72
4-10-5000-4-4.csp;1249;1249;0.66
4-10-5000-4-5.csp;1248;1248;0.62
4-10-5000-4-6.csp;1249;1249;0.66
4-10-5000-4-7.csp;1249;1249;1.32
4-10-5000-4-8.csp;1248;1248;0.58
4-10-5000-4-9.csp;1249;1249;0.62
4-10-5000-5-0.csp;1000;1000;0.62
4-10-5000-5-1.csp;1000;1000;0.54
4-10-5000-5-2.csp;1000;1000;0.62
4-10-5000-5-3.csp;1000;1000;0.58
4-10-5000-5-4.csp;1000;1000;0.64
4-10-5000-5-5.csp;1000;1000;0.58
4-10-5000-5-6.csp;1000;1000;0.48
4-10-5000-5-7.csp;1000;1000;0.64
4-10-5000-5-8.csp;1000;1000;0.56
4-10-5000-5-9.csp;1000;1000;0.54
4-10-500-1-0.csp;287;287;0.06
4-10-500-1-1.csp;291;291;0.06
4-10-500-1-2.csp;291;291;0.04
4-10-500-1-3.csp;294;294;0.06
4-10-500-1-4.csp;292;292;0.18
4-10-500-1-5.csp;292;292;0.18
4-10-500-1-6.csp;289;289;0.1
4-10-500-1-7.csp;290;290;0.04
4-10-500-1-8.csp;288;288;0.04
4-10-500-1-9.csp;294;294;0.04
4-10-500-2-0.csp;238;238;0.06
4-10-500-2-1.csp;240;240;0.04
4-10-500-2-2.csp;239;239;0.06
4-10-500-2-3.csp;240;240;0.18
4-10-500-2-4.csp;240;240;0.06
4-10-500-2-5.csp;240;240;0.04
4-10-500-2-6.csp;239;239;0.04
4-10-500-2-7.csp;239;239;0.04
4-10-500-2-8.csp;238;238;0.04
4-10-500-2-9.csp;238;238;0.04
4-10-500-3-0.csp;166;166;0.04
4-10-500-3-1.csp;166;166;0.14
4-10-500-3-2.csp;166;166;0.06
4-10-500-3-3.csp;166;166;0.04
4-10-500-3-4.csp;166;166;0.04
4-10-500-3-5.csp;166;166;0.04
4-10-500-3-6.csp;166;166;0.04
4-10-500-3-7.csp;165;165;0.04
4-10-500-3-8.csp;166;166;0.08
4-10-500-3-9.csp;166;166;0.06
4-10-500-4-0.csp;125;125;0.04
4-10-500-4-1.csp;125;125;0.04
4-10-500-4-2.csp;125;125;0.06
4-10-500-4-3.csp;125;125;0.06
4-10-500-4-4.csp;125;125;0.04
4-10-500-4-5.csp;125;125;0.04
4-10-500-4-6.csp;125;125;0.04
4-10-500-4-7.csp;125;125;0.04
4-10-500-4-8.csp;124.993;125;0.04
4-10-500-4-9.csp;125;125;0.04
4-10-500-5-0.csp;100;100;0.02
4-10-500-5-1.csp;100;100;0.04
4-10-500-5-2.csp;100;100;0.02
4-10-500-5-3.csp;100;100;0.02
4-10-500-5-4.csp;100;100;0.02
4-10-500-5-5.csp;100;100;0.02
4-10-500-5-6.csp;100;100;0.02
4-10-500-5-7.csp;100;100;0.04
4-10-500-5-8.csp;100;100;0.02
4-10-500-5-9.csp;100;100;0.04
4-10-750-1-0.csp;437;437;0.22
4-10-750-1-1.csp;438;438;0.16
4-10-750-1-2.csp;435;435;0.1
4-10-750-1-3.csp;436;436;0.1
4-10-750-1-4.csp;432;432;0.16
4-10-750-1-5.csp;435;435;0.08
4-10-750-1-6.csp;435;435;0.14
4-10-750-1-7.csp;432;432;0.12
4-10-750-1-8.csp;430;430;0.22
4-10-750-1-9.csp;441;441;0.16
4-10-750-2-0.csp;362;362;0.16
4-10-750-2-1.csp;358;358;0.12
4-10-750-2-2.csp;362;362;0.22
4-10-750-2-3.csp;357;357;0.08
4-10-750-2-4.csp;359;359;0.18
4-10-750-2-5.csp;360;360;0.10
4-10-750-2-6.csp;360;360;0.16
4-10-750-2-7.csp;357;357;0.22
4-10-750-2-8.csp;358;358;0.12
4-10-750-2-9.csp;358;358;0.08
4-10-750-3-0.csp;249;249;0.16
4-10-750-3-1.csp;249;249;0.08
4-10-750-3-2.csp;248;248;0.08
4-10-750-3-3.csp;249;249;0.08
4-10-750-3-4.csp;250;250;0.2
4-10-750-3-5.csp;249;249;0.1
4-10-750-3-6.csp;248;248;0.08
4-10-750-3-7.csp;250;250;0.08
4-10-750-3-8.csp;249;249;0.12
4-10-750-3-9.csp;249;249;0.08
4-10-750-4-0.csp;187;187;0.06
4-10-750-4-1.csp;187;187;0.06
4-10-750-4-2.csp;187;187;0.1
4-10-750-4-3.csp;187;187;0.06
4-10-750-4-4.csp;187;187;0.06
4-10-750-4-5.csp;187;187;0.08
4-10-750-4-6.csp;187;187;0.06
4-10-750-4-7.csp;187;187;0.1
4-10-750-4-8.csp;187;187;0.06
4-10-750-4-9.csp;187;187;0.08
4-10-750-5-0.csp;150;150;0.06
4-10-750-5-1.csp;150;150;0.06
4-10-750-5-2.csp;150;150;0.04
4-10-750-5-3.csp;150;150;0.06
4-10-750-5-4.csp;150;150;0.06
4-10-750-5-5.csp;150;150;0.06
4-10-750-5-6.csp;150;150;0.06
4-10-750-5-7.csp;150;150;0.06
4-10-750-5-8.csp;150;150;0.06
4-10-750-5-9.csp;150;150;0.06
4-20-10000-1-0.csp;6310;6310;10.2
4-20-10000-1-1.csp;6308;6308;12.02
4-20-10000-1-2.csp;6312;6312;13.94
4-20-10000-1-3.csp;6307;6308;1800
4-20-10000-1-4.csp;6304;6304;256.62
4-20-10000-1-5.csp;6307;6308;1800
4-20-10000-1-6.csp;6299;6299;11.94
4-20-10000-1-7.csp;6312;6312;160.86
4-20-10000-1-8.csp;6308;6309;1800
4-20-10000-1-9.csp;6309;6309;12.28
4-20-10000-2-0.csp;4956;4956;16.44
4-20-10000-2-1.csp;4958;4958;619.80
4-20-10000-2-2.csp;4957;4957;10.36
4-20-10000-2-3.csp;4956;4956;19.66
4-20-10000-2-4.csp;4958;4958;12.06
4-20-10000-2-5.csp;4957;4957;16.42
4-20-10000-2-6.csp;4960;4960;15.18
4-20-10000-2-7.csp;4960;4960;39.84
4-20-10000-2-8.csp;4956;4956;16.74
4-20-10000-2-9.csp;4954;4954;49.84
4-20-10000-3-0.csp;3333;3333;363.62
4-20-10000-3-1.csp;3333;3333;8.94
4-20-10000-3-2.csp;3333;3333;5.52
4-20-10000-3-3.csp;3333;3333;9.9
4-20-10000-3-4.csp;3333;3333;99.68
4-20-10000-3-5.csp;3333;3333;6.74
4-20-10000-3-6.csp;3333;3333;7.48
4-20-10000-3-7.csp;3333;3333;91.62
4-20-10000-3-8.csp;3333;3333;72.98
4-20-10000-3-9.csp;3333;3333;6.08
4-20-10000-4-0.csp;2500;2500;4.2
4-20-10000-4-1.csp;2500;2500;3.92
4-20-10000-4-2.csp;2500;2500;3.92
4-20-10000-4-3.csp;2500;2500;3.94
4-20-10000-4-4.csp;2500;2500;4.26
4-20-10000-4-5.csp;2500;2500;4.38
4-20-10000-4-6.csp;2500;2500;4.14
4-20-10000-4-7.csp;2500;2500;4.7
4-20-10000-4-8.csp;2500;2500;3.96
4-20-10000-4-9.csp;2500;2500;4.62
4-20-10000-5-0.csp;2000;2000;4.46
4-20-10000-5-1.csp;2000;2000;3.28
4-20-10000-5-2.csp;2000;2000;3.9
4-20-10000-5-3.csp;2000;2000;4.44
4-20-10000-5-4.csp;2000;2000;3.18
4-20-10000-5-5.csp;2000;2000;3.2
4-20-10000-5-6.csp;2000;2000;3.48
4-20-10000-5-7.csp;2000;2000;3.32
4-20-10000-5-8.csp;2000;2000;3.54
4-20-10000-5-9.csp;2000;2000;3.64
4-20-1000-1-0.csp;633;633;1.08
4-20-1000-1-1.csp;631;632;1800
4-20-1000-1-2.csp;633;633;0.16
4-20-1000-1-3.csp;634;634;0.56
4-20-1000-1-4.csp;631;632;1800
4-20-1000-1-5.csp;636;636;0.58
4-20-1000-1-6.csp;633;633;0.5
4-20-1000-1-7.csp;633;633;26.1
4-20-1000-1-8.csp;629;629;34.04
4-20-1000-1-9.csp;630;630;4.92
4-20-1000-2-0.csp;498;498;0.12
4-20-1000-2-1.csp;497;497;0.14
4-20-1000-2-2.csp;497;497;0.58
4-20-1000-2-3.csp;496;496;222.24
4-20-1000-2-4.csp;497;497;0.82
4-20-1000-2-5.csp;497;498;1800
4-20-1000-2-6.csp;498;498;0.76
4-20-1000-2-7.csp;497;497;0.46
4-20-1000-2-8.csp;497;497;93.94
4-20-1000-2-9.csp;495;496;1800
4-20-1000-3-0.csp;333;333;0.1
4-20-1000-3-1.csp;333;333;0.12
4-20-1000-3-2.csp;333;333;0.1
4-20-1000-3-3.csp;333;333;0.12
4-20-1000-3-4.csp;333;333;0.12
4-20-1000-3-5.csp;333;333;0.1
4-20-1000-3-6.csp;333;333;0.18
4-20-1000-3-7.csp;333;333;0.1
4-20-1000-3-8.csp;333;333;0.1
4-20-1000-3-9.csp;333;333;0.1
4-20-1000-4-0.csp;250;250;0.1
4-20-1000-4-1.csp;250;250;0.12
4-20-1000-4-2.csp;250;250;0.12
4-20-1000-4-3.csp;250;250;0.12
4-20-1000-4-4.csp;250;250;0.12
4-20-1000-4-5.csp;250;250;0.1
4-20-1000-4-6.csp;250;250;0.1
4-20-1000-4-7.csp;250;250;0.1
4-20-1000-4-8.csp;250;250;0.12
4-20-1000-4-9.csp;250;250;0.12
4-20-1000-5-0.csp;200;200;0.1
4-20-1000-5-1.csp;200;200;0.1
4-20-1000-5-2.csp;200;200;0.1
4-20-1000-5-3.csp;200;200;0.12
4-20-1000-5-4.csp;200;200;0.12
4-20-1000-5-5.csp;200;200;0.12
4-20-1000-5-6.csp;200;200;0.12
4-20-1000-5-7.csp;200;200;0.1
4-20-1000-5-8.csp;200;200;0.14
4-20-1000-5-9.csp;200;200;0.12
4-20-2000-1-0.csp;1264;1264;6.24
4-20-2000-1-1.csp;1260;1260;0.42
4-20-2000-1-2.csp;1260;1260;0.44
4-20-2000-1-3.csp;1264;1264;0.4
4-20-2000-1-4.csp;1265;1265;1.4
4-20-2000-1-5.csp;1258;1258;2.08
4-20-2000-1-6.csp;1266;1266;1.04
4-20-2000-1-7.csp;1270;1270;10.52
4-20-2000-1-8.csp;1260;1260;1.2
4-20-2000-1-9.csp;1257;1257;0.42
4-20-2000-2-0.csp;992;992;1.16
4-20-2000-2-1.csp;993;994;1800
4-20-2000-2-2.csp;993;993;0.32
4-20-2000-2-3.csp;990;990;11.98
4-20-2000-2-4.csp;992;992;49.22
4-20-2000-2-5.csp;992;992;7.86
4-20-2000-2-6.csp;993;993;7.10
4-20-2000-2-7.csp;992;992;0.84
4-20-2000-2-8.csp;991;991;44.36
4-20-2000-2-9.csp;991;991;1.10
4-20-2000-3-0.csp;666;666;0.26
4-20-2000-3-1.csp;666;666;0.36
4-20-2000-3-2.csp;666;666;0.28
4-20-2000-3-3.csp;666;666;0.3
4-20-2000-3-4.csp;666;666;0.52
4-20-2000-3-5.csp;666;666;0.32
4-20-2000-3-6.csp;666;666;0.3
4-20-2000-3-7.csp;666;666;0.28
4-20-2000-3-8.csp;666;666;0.3
4-20-2000-3-9.csp;666;666;0.32
4-20-2000-4-0.csp;500;500;0.3
4-20-2000-4-1.csp;500;500;0.32
4-20-2000-4-2.csp;500;500;0.28
4-20-2000-4-3.csp;500;500;0.3
4-20-2000-4-4.csp;500;500;0.3
4-20-2000-4-5.csp;500;500;0.32
4-20-2000-4-6.csp;500;500;0.3
4-20-2000-4-7.csp;500;500;0.28
4-20-2000-4-8.csp;500;500;0.32
4-20-2000-4-9.csp;500;500;0.34
4-20-2000-5-0.csp;400;400;0.38
4-20-2000-5-1.csp;400;400;0.36
4-20-2000-5-2.csp;400;400;0.32
4-20-2000-5-3.csp;400;400;0.34
